+58.9378220166 +63.0408096380 +67.3547981418 +71.8797875279 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963 +76.6157777963
+64.4499238035 +68.5925882749 +72.9191887168 +77.4297251292 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122 +82.1241975122
+64.7688507882 +68.6572430437 +72.8724073109 +77.4143435897 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802 +82.2830518802
+60.9643178176 +65.0816478986 +69.4384359403 +74.0346819428 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060 +78.8703859060
+60.3188545330 +64.3216891099 +68.6214394934 +73.2181056836 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805 +78.1116876805
+64.7891512150 +68.8880486803 +73.2136732900 +77.7660250440 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423 +82.5451039423
+73.9620240482 +78.1269640963 +82.4591542528 +86.9585945179 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915 +91.6252848915
+61.9238556983 +66.0752425047 +70.4061034654 +74.9164385805 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500 +79.6062478500
+71.0876453347 +75.3702882810 +79.8225745131 +84.4445040309 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345 +89.2360768345
+65.7418710986 +70.1839677554 +74.7404246026 +79.4112416402 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683 +84.1964188683
+70.2169485158 +74.0759296640 +78.1426941273 +82.4172419056 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991 +86.8995729991
